,acq_time_hours,orbit,year,satellite
S1A_IW_GRDH_1SDV_20230607T161050_20230607T161119_048882_05E0DC,16.180555555555557,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230607T161119_20230607T161144_048882_05E0DC,16.18861111111111,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230612T025747_20230612T025812_048947_05E2CA,2.9630555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230612T025812_20230612T025837_048947_05E2CA,2.97,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230614T024140_20230614T024203_048976_05E3C4,2.6944444444444446,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230619T161051_20230619T161120_049057_05E635,16.180833333333336,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230619T161120_20230619T161145_049057_05E635,16.18888888888889,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230624T025747_20230624T025812_049122_05E81B,2.9630555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230624T025812_20230624T025837_049122_05E81B,2.97,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230701T161052_20230701T161121_049232_05EB7F,16.18111111111111,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230701T161121_20230701T161146_049232_05EB7F,16.189166666666665,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230708T024141_20230708T024205_049326_05EE76,2.6947222222222225,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230713T161053_20230713T161122_049407_05F0ED,16.18138888888889,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230713T161122_20230713T161147_049407_05F0ED,16.189444444444444,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230718T025749_20230718T025814_049472_05F2DE,2.963611111111111,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230718T025814_20230718T025839_049472_05F2DE,2.970555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230720T024142_20230720T024205_049501_05F3CA,2.6950000000000003,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230725T161053_20230725T161122_049582_05F649,16.18138888888889,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230725T161122_20230725T161147_049582_05F649,16.189444444444444,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230801T024142_20230801T024206_049676_05F935,2.6950000000000003,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230806T161054_20230806T161123_049757_05FBAD,16.18166666666667,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230806T161123_20230806T161148_049757_05FBAD,16.189722222222223,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230813T024143_20230813T024206_049851_05FEDD,2.695277777777778,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230818T161055_20230818T161124_049932_0601A2,16.181944444444447,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230818T161124_20230818T161149_049932_0601A2,16.19,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230823T025751_20230823T025816_049997_0603CF,2.964166666666667,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230823T025816_20230823T025841_049997_0603CF,2.971111111111111,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230825T024144_20230825T024207_050026_0604CF,2.695555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230830T161055_20230830T161124_050107_0607A7,16.181944444444447,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230830T161124_20230830T161149_050107_0607A7,16.19,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230904T025752_20230904T025817_050172_0609D0,2.9644444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230904T025817_20230904T025842_050172_0609D0,2.971388888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230906T024144_20230906T024208_050201_060AD1,2.695555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230911T161056_20230911T161125_050282_060D9A,16.182222222222222,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230911T161125_20230911T161150_050282_060D9A,16.190277777777776,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230916T025752_20230916T025817_050347_060FBD,2.9644444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230916T025817_20230916T025842_050347_060FBD,2.971388888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230918T024145_20230918T024209_050376_0610C1,2.6958333333333337,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230923T161056_20230923T161125_050457_06138D,16.182222222222222,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230923T161125_20230923T161150_050457_06138D,16.190277777777776,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20230930T024145_20230930T024209_050551_0616BD,2.6958333333333337,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231005T161056_20231005T161125_050632_06198A,16.182222222222222,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231005T161125_20231005T161150_050632_06198A,16.190277777777776,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231010T025752_20231010T025817_050697_061BBD,2.9644444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231010T025817_20231010T025842_050697_061BBD,2.971388888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231012T024144_20231012T024208_050726_061CC2,2.695555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231017T161056_20231017T161126_050807_061F99,16.182222222222222,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231017T161126_20231017T161151_050807_061F99,16.190555555555555,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231022T025752_20231022T025817_050872_0621B0,2.9644444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231022T025817_20231022T025842_050872_0621B0,2.971388888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231024T024145_20231024T024209_050901_0622B6,2.6958333333333337,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231029T161056_20231029T161125_050982_062584,16.182222222222222,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231029T161125_20231029T161150_050982_062584,16.190277777777776,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231103T025752_20231103T025817_051047_0627B0,2.9644444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231103T025817_20231103T025842_051047_0627B0,2.971388888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231105T024145_20231105T024208_051076_0628B3,2.6958333333333337,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231110T161056_20231110T161125_051157_062B88,16.182222222222222,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231110T161125_20231110T161150_051157_062B88,16.190277777777776,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231115T025752_20231115T025817_051222_062DBF,2.9644444444444447,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231115T025817_20231115T025842_051222_062DBF,2.971388888888889,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231117T024145_20231117T024208_051251_062EC2,2.6958333333333337,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231122T161056_20231122T161125_051332_06319C,16.182222222222222,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231122T161125_20231122T161150_051332_06319C,16.190277777777776,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231129T024144_20231129T024207_051426_0634CC,2.695555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231211T024144_20231211T024207_051601_063ADF,2.695555555555556,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231216T161055_20231216T161124_051682_063DB5,16.181944444444447,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231216T161124_20231216T161149_051682_063DB5,16.19,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231223T024143_20231223T024206_051776_0640F0,2.695277777777778,ASCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231228T161054_20231228T161123_051857_0643C4,16.18166666666667,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20231228T161123_20231228T161148_051857_0643C4,16.189722222222223,DESCENDING,2023,S1A
S1A_IW_GRDH_1SDV_20190106T174106_20190106T174135_025360_02CEB1,17.685,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190118T174106_20190118T174135_025535_02D501,17.685,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190130T174105_20190130T174134_025710_02DB67,17.684722222222224,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190211T174105_20190211T174134_025885_02E1AA,17.684722222222224,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190223T174105_20190223T174134_026060_02E7E4,17.684722222222224,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190307T174105_20190307T174134_026235_02EE28,17.684722222222224,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190319T174105_20190319T174134_026410_02F4A3,17.684722222222224,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190331T174105_20190331T174134_026585_02FB12,17.684722222222224,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190412T174105_20190412T174134_026760_03017A,17.684722222222224,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190424T174106_20190424T174135_026935_0307D0,17.685,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190506T174106_20190506T174135_027110_030E33,17.685,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190518T174107_20190518T174136_027285_0313AB,17.685277777777777,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190530T174108_20190530T174137_027460_031920,17.685555555555556,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190611T174108_20190611T174137_027635_031E7A,17.685555555555556,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190623T174109_20190623T174138_027810_0323B2,17.685833333333335,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190705T174110_20190705T174139_027985_0328FC,17.68611111111111,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190717T174111_20190717T174140_028160_032E49,17.68638888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190729T174111_20190729T174140_028335_0333A1,17.68638888888889,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190810T174112_20190810T174141_028510_03391B,17.686666666666667,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190822T174113_20190822T174142_028685_033F27,17.686944444444446,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190903T174113_20190903T174142_028860_034543,17.686944444444446,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190915T174114_20190915T174143_029035_034B5A,17.68722222222222,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20190927T174114_20190927T174143_029210_03514F,17.68722222222222,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20191009T174114_20191009T174143_029385_035757,17.68722222222222,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20191021T174114_20191021T174143_029560_035D62,17.68722222222222,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20191102T174115_20191102T174144_029735_036377,17.6875,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20191114T174114_20191114T174143_029910_03699B,17.68722222222222,DESCENDING,2019,S1A
S1A_IW_GRDH_1SDV_20191208T174114_20191208T174143_030260_0375AE,17.68722222222222,DESCENDING,2019,S1A
S1B_IW_GRDH_1SDV_20190129T042713_20190129T042740_014704_01B698,4.453611111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20190210T042713_20190210T042740_014879_01BC55,4.453611111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20190330T042713_20190330T042740_015579_01D33B,4.453611111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20190411T042713_20190411T042740_015754_01D90C,4.453611111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20190423T042714_20190423T042741_015929_01DED7,4.453888888888889,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20190505T042714_20190505T042741_016104_01E4B3,4.453888888888889,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20190902T042721_20190902T042748_017854_021993,4.4558333333333335,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20190914T042722_20190914T042749_018029_021F0A,4.456111111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20191008T042722_20191008T042749_018379_0229F2,4.456111111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20191101T042722_20191101T042749_018729_0234CD,4.456111111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20191113T042722_20191113T042749_018904_023A71,4.456111111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20191125T042722_20191125T042749_019079_024012,4.456111111111111,ASCENDING,2019,S1B
S1B_IW_GRDH_1SDV_20191207T042721_20191207T042748_019254_02459B,4.4558333333333335,ASCENDING,2019,S1B
S1A_IW_GRDH_1SDV_20200101T174113_20200101T174142_030610_0381CA,17.686944444444446,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200113T174112_20200113T174141_030785_0387E0,17.686666666666667,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200125T174112_20200125T174141_030960_038E0A,17.686666666666667,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200206T174111_20200206T174140_031135_039424,17.68638888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200218T174111_20200218T174140_031310_039A33,17.68638888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200301T174111_20200301T174140_031485_03A032,17.68638888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200325T174111_20200325T174140_031835_03AC76,17.68638888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200406T174112_20200406T174141_032010_03B29D,17.686666666666667,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200418T174112_20200418T174141_032185_03B8C9,17.686666666666667,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200430T174113_20200430T174142_032360_03BEEB,17.686944444444446,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200512T174113_20200512T174142_032535_03C4A9,17.686944444444446,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200524T174114_20200524T174143_032710_03C9F8,17.68722222222222,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200605T174115_20200605T174144_032885_03CF24,17.6875,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200617T174115_20200617T174144_033060_03D468,17.6875,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200629T174116_20200629T174145_033235_03D9B9,17.68777777777778,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200711T174117_20200711T174146_033410_03DF09,17.688055555555557,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200723T174118_20200723T174147_033585_03E46A,17.688333333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200804T174118_20200804T174147_033760_03E9BF,17.688333333333333,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200816T174119_20200816T174148_033935_03EFD7,17.68861111111111,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200828T174120_20200828T174149_034110_03F601,17.68888888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20200909T174120_20200909T174149_034285_03FC23,17.68888888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201003T174121_20201003T174150_034635_040887,17.689166666666665,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201015T174121_20201015T174150_034810_040E9E,17.689166666666665,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201027T174121_20201027T174150_034985_0414A8,17.689166666666665,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201108T174121_20201108T174150_035160_041AAC,17.689166666666665,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201120T174121_20201120T174150_035335_0420C6,17.689166666666665,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201202T174120_20201202T174149_035510_0426DB,17.68888888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201214T174120_20201214T174149_035685_042CD8,17.68888888888889,DESCENDING,2020,S1A
S1A_IW_GRDH_1SDV_20201226T174119_20201226T174148_035860_0432E9,17.68861111111111,DESCENDING,2020,S1A
S1B_IW_GRDH_1SDV_20200112T042720_20200112T042747_019779_025654,4.455555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200229T042719_20200229T042746_020479_026CD3,4.455277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200312T042719_20200312T042746_020654_027262,4.455277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200405T042719_20200405T042746_021004_027D71,4.455277777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200417T042720_20200417T042747_021179_0282FC,4.455555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200429T042720_20200429T042747_021354_028882,4.455555555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200523T042722_20200523T042748_021704_02931F,4.456111111111111,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200908T042728_20200908T042755_023279_02C354,4.457777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20200920T042728_20200920T042755_023454_02C8CE,4.457777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201002T042728_20201002T042755_023629_02CE48,4.457777777777778,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201014T042729_20201014T042756_023804_02D3B8,4.458055555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201107T042729_20201107T042755_024154_02DE9E,4.458055555555556,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201213T042727_20201213T042754_024679_02EF51,4.4575000000000005,ASCENDING,2020,S1B
S1B_IW_GRDH_1SDV_20201225T042727_20201225T042754_024854_02F4FF,4.4575000000000005,ASCENDING,2020,S1B
S1A_IW_GRDH_1SDV_20210107T174118_20210107T174147_036035_0438FA,17.688333333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210119T174118_20210119T174147_036210_043F22,17.688333333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210131T174118_20210131T174147_036385_04452F,17.688333333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210212T174117_20210212T174146_036560_044B46,17.688055555555557,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210224T174117_20210224T174146_036735_04515B,17.688055555555557,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210308T174117_20210308T174146_036910_045777,17.688055555555557,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210320T174117_20210320T174146_037085_045D94,17.688055555555557,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210401T174117_20210401T174146_037260_04639C,17.688055555555557,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210413T174118_20210413T174147_037435_0469AB,17.688333333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210425T174118_20210425T174147_037610_046FB4,17.688333333333333,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210507T174119_20210507T174148_037785_0475A8,17.68861111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210519T174119_20210519T174148_037960_047AF6,17.68861111111111,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210531T174120_20210531T174149_038135_048037,17.68888888888889,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210612T174121_20210612T174150_038310_048564,17.689166666666665,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210624T174122_20210624T174151_038485_048A9E,17.689444444444444,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210706T174122_20210706T174151_038660_048FE4,17.689444444444444,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210718T174123_20210718T174152_038835_049524,17.689722222222223,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210730T174124_20210730T174153_039010_049A56,17.69,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210811T174124_20210811T174153_039185_04A00E,17.69,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210823T174125_20210823T174154_039360_04A61A,17.690277777777776,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210904T174126_20210904T174155_039535_04AC1D,17.690555555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210916T174126_20210916T174155_039710_04B216,17.690555555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20210928T174127_20210928T174156_039885_04B819,17.690833333333334,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20211010T174127_20211010T174156_040060_04BE20,17.690833333333334,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20211022T174127_20211022T174156_040235_04C43B,17.690833333333334,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20211103T174126_20211103T174155_040410_04CA52,17.690555555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20211115T174126_20211115T174155_040585_04D070,17.690555555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20211127T174126_20211127T174155_040760_04D670,17.690555555555555,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20211209T174125_20211209T174154_040935_04DC81,17.690277777777776,DESCENDING,2021,S1A
S1A_IW_GRDH_1SDV_20211221T174125_20211221T174154_041110_04E261,17.690277777777776,DESCENDING,2021,S1A
S1B_IW_GRDH_1SDV_20210307T042725_20210307T042752_025904_0316EA,4.456944444444445,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210319T042725_20210319T042752_026079_031C92,4.456944444444445,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210412T042725_20210412T042752_026429_0327AA,4.456944444444445,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210518T042727_20210518T042754_026954_03385B,4.4575000000000005,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210530T042728_20210530T042755_027129_033D93,4.457777777777778,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210611T042729_20210611T042756_027304_0342D6,4.458055555555556,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210623T042729_20210623T042756_027479_0347F7,4.458055555555556,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210705T042730_20210705T042757_027654_034CE7,4.458333333333334,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210717T042731_20210717T042758_027829_035218,4.458611111111111,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210729T042731_20210729T042758_028004_035737,4.458611111111111,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210810T042732_20210810T042759_028179_035C99,4.458888888888889,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210822T042733_20210822T042800_028354_036212,4.4591666666666665,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210903T042733_20210903T042800_028529_036787,4.4591666666666665,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210915T042734_20210915T042801_028704_036CE8,4.459444444444444,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20210927T042734_20210927T042801_028879_037244,4.459444444444444,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211009T042734_20211009T042801_029054_037783,4.459444444444444,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211021T042735_20211021T042802_029229_037CF6,4.459722222222222,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211102T042734_20211102T042801_029404_038257,4.459444444444444,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211114T042734_20211114T042801_029579_0387A8,4.459444444444444,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211126T042734_20211126T042801_029754_038D1B,4.459444444444444,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211208T042733_20211208T042800_029929_0392A3,4.4591666666666665,ASCENDING,2021,S1B
S1B_IW_GRDH_1SDV_20211220T042733_20211220T042800_030104_03982F,4.4591666666666665,ASCENDING,2021,S1B
S1A_IW_GRDH_1SDV_20220102T174124_20220102T174153_041285_04E83E,17.69,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220114T174124_20220114T174153_041460_04EE05,17.69,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220126T174123_20220126T174152_041635_04F400,17.689722222222223,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220207T174123_20220207T174152_041810_04F9FF,17.689722222222223,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220219T174123_20220219T174152_041985_050014,17.689722222222223,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220303T174122_20220303T174151_042160_05060D,17.689444444444444,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220315T174123_20220315T174152_042335_050C00,17.689722222222223,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220327T174123_20220327T174152_042510_0511F2,17.689722222222223,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220408T174123_20220408T174152_042685_0517D8,17.689722222222223,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220420T174124_20220420T174153_042860_051DB5,17.69,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220502T174124_20220502T174153_043035_052378,17.69,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220514T174125_20220514T174154_043210_05291D,17.690277777777776,DESCENDING,2022,S1A
S1A_IW_GRDH_1SDV_20220526T174126_20220526T174155_043385_052E4E,17.690555555555555,DESCENDING,2022,S1A
